"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","NL_NAME_2","VARNAME_2","TYPE_2","ENGTYPE_2"
34763,226,"THA","Thailand",17,"Krabi",265,"Ko Lanta","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E01><U+0E32><U+0E30><U+0E25><U+0E31><U+0E19><U+0E15><U+0E32>","","Amphoe","District"
34764,226,"THA","Thailand",17,"Krabi",266,"Lam Thap","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E33><U+0E17><U+0E31><U+0E1A>","","Amphoe","District"
34765,226,"THA","Thailand",17,"Krabi",267,"Muang Krabi","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E01><U+0E23><U+0E30><U+0E1A><U+0E35><U+0E48>","","Amphoe","District"
34766,226,"THA","Thailand",17,"Krabi",268,"Nua Khlong","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E2B><U+0E19><U+0E37><U+0E2D><U+0E04><U+0E25><U+0E2D><U+0E07>","","Amphoe","District"
34767,226,"THA","Thailand",17,"Krabi",269,"Plai Phraya","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E25><U+0E32><U+0E22><U+0E1E><U+0E23><U+0E30><U+0E22><U+0E32>","","Amphoe","District"
34768,226,"THA","Thailand",18,"Lampang",270,"Chae Hom","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E08><U+0E49><U+0E2B><U+0E48><U+0E21>","","Amphoe","District"
34769,226,"THA","Thailand",18,"Lampang",271,"Hang Chat","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E49><U+0E32><U+0E07><U+0E09><U+0E31><U+0E15><U+0E23>","","Amphoe","District"
34770,226,"THA","Thailand",18,"Lampang",272,"Ko Kha","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E01><U+0E32><U+0E30><U+0E04><U+0E32>","","Amphoe","District"
34771,226,"THA","Thailand",18,"Lampang",273,"Mae Mo","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E21><U+0E48><U+0E40><U+0E21><U+0E32><U+0E30>","","Amphoe","District"
34772,226,"THA","Thailand",18,"Lampang",274,"Mae Phrik","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E21><U+0E48><U+0E1E><U+0E23><U+0E34><U+0E01>","","Amphoe","District"
34773,226,"THA","Thailand",18,"Lampang",275,"Mae Tha","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E21><U+0E48><U+0E17><U+0E30>","","Amphoe","District"
34774,226,"THA","Thailand",18,"Lampang",276,"Muang Lampang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E25><U+0E33><U+0E1B><U+0E32><U+0E07>","","Amphoe","District"
34775,226,"THA","Thailand",18,"Lampang",277,"Mueang Pan","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E1B><U+0E32><U+0E19>","Muang Pan","Amphoe","District"
34776,226,"THA","Thailand",18,"Lampang",278,"Ngao","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E07><U+0E32><U+0E27>","","Amphoe","District"
34777,226,"THA","Thailand",18,"Lampang",279,"Soem Ngam","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E2A><U+0E23><U+0E34><U+0E21><U+0E07><U+0E32><U+0E21>","","Amphoe","District"
34778,226,"THA","Thailand",18,"Lampang",280,"Sop Prap","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E1A><U+0E1B><U+0E23><U+0E32><U+0E1A>","","Amphoe","District"
34779,226,"THA","Thailand",18,"Lampang",281,"Thoen","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E16><U+0E34><U+0E19>","","Amphoe","District"
34780,226,"THA","Thailand",18,"Lampang",282,"Wang Nua","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E07><U+0E40><U+0E2B><U+0E19><U+0E37><U+0E2D>","","Amphoe","District"
34781,226,"THA","Thailand",19,"Lamphun",283,"Ban Hong","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E42><U+0E2E><U+0E48><U+0E07>","","Amphoe","District"
34782,226,"THA","Thailand",19,"Lamphun",284,"Ban Thi","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E18><U+0E34>","","Amphoe","District"
34783,226,"THA","Thailand",19,"Lamphun",285,"K. Wiang Nong Long","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E27><U+0E35><U+0E22><U+0E07><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E25><U+0E48><U+0E2D><U+0E07>","Wieng Nong lo","King Amphoe","Minor district"
34784,226,"THA","Thailand",19,"Lamphun",286,"Li","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E35><U+0E49>","","Amphoe","District"
34785,226,"THA","Thailand",19,"Lamphun",287,"Mae Tha","<U+0E41><U+0E21><U+0E48><U+0E17><U+0E32>","","Amphoe","District"
34786,226,"THA","Thailand",19,"Lamphun",288,"Muang Lamphun","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E25><U+0E33><U+0E1E><U+0E39><U+0E19>","","Amphoe","District"
34787,226,"THA","Thailand",19,"Lamphun",289,"Pa Sang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E48><U+0E32><U+0E0B><U+0E32><U+0E07>","","Amphoe","District"
34788,226,"THA","Thailand",19,"Lamphun",290,"Thung Hua Chang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E38><U+0E48><U+0E07><U+0E2B><U+0E31><U+0E27><U+0E0A><U+0E49><U+0E32><U+0E07>","","Amphoe","District"
34789,226,"THA","Thailand",20,"Loei",291,"Chiang Khan","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E0A><U+0E35><U+0E22><U+0E07><U+0E04><U+0E32><U+0E19>","","Amphoe","District"
34790,226,"THA","Thailand",20,"Loei",292,"Dan Sai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E14><U+0E48><U+0E32><U+0E19><U+0E0B><U+0E49><U+0E32><U+0E22>","","Amphoe","District"
34791,226,"THA","Thailand",20,"Loei",293,"K. Erawan","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E2D><U+0E23><U+0E32><U+0E27><U+0E31><U+0E13>","","King Amphoe","Minor district"
34792,226,"THA","Thailand",20,"Loei",294,"K. Nong Hin","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E2B><U+0E34><U+0E19>","","King Amphoe","Minor district"
34793,226,"THA","Thailand",20,"Loei",295,"Muang Loei","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E40><U+0E25><U+0E22>","","Amphoe","District"
34794,226,"THA","Thailand",20,"Loei",296,"Na Duang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E14><U+0E49><U+0E27><U+0E07>","","Amphoe","District"
34795,226,"THA","Thailand",20,"Loei",297,"Na Haeo","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E41><U+0E2B><U+0E49><U+0E27>","","Amphoe","District"
34796,226,"THA","Thailand",20,"Loei",298,"Pak Chom","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E32><U+0E01><U+0E0A><U+0E21>","","Amphoe","District"
34797,226,"THA","Thailand",20,"Loei",299,"Pha Khao","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1C><U+0E32><U+0E02><U+0E32><U+0E27>","","Amphoe","District"
34798,226,"THA","Thailand",20,"Loei",300,"Phu Kradung","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E20><U+0E39><U+0E01><U+0E23><U+0E30><U+0E14><U+0E36><U+0E07>","Phu Kradueng","Amphoe","District"
34799,226,"THA","Thailand",20,"Loei",301,"Phu Luang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E20><U+0E39><U+0E2B><U+0E25><U+0E27><U+0E07>","","Amphoe","District"
34800,226,"THA","Thailand",20,"Loei",302,"Phu Rua","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E20><U+0E39><U+0E40><U+0E23><U+0E37><U+0E2D>","Phu Ruea","Amphoe","District"
34801,226,"THA","Thailand",20,"Loei",303,"Tha Li","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E48><U+0E32><U+0E25><U+0E35><U+0E48>","","Amphoe","District"
34802,226,"THA","Thailand",20,"Loei",304,"Wang Saphung","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E07><U+0E2A><U+0E30><U+0E1E><U+0E38><U+0E07>","","Amphoe","District"
34803,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E2B><U+0E21><U+0E35><U+0E48>","","Amphoe","District"
34804,226,"THA","Thailand",21,"Lop Buri",306,"Chai Badan","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E0A><U+0E31><U+0E22><U+0E1A><U+0E32><U+0E14><U+0E32><U+0E25>","","Amphoe","District"
34805,226,"THA","Thailand",21,"Lop Buri",307,"Khok Charoen","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E04><U+0E01><U+0E40><U+0E08><U+0E23><U+0E34><U+0E0D>","","Amphoe","District"
34806,226,"THA","Thailand",21,"Lop Buri",308,"Khok Samrong","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E04><U+0E01><U+0E2A><U+0E33><U+0E42><U+0E23><U+0E07>","","Amphoe","District"
34807,226,"THA","Thailand",21,"Lop Buri",309,"Lam Son Thi","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E33><U+0E2A><U+0E19><U+0E18><U+0E34>","","Amphoe","District"
34808,226,"THA","Thailand",21,"Lop Buri",310,"Muang Lop Buri","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E25><U+0E1E><U+0E1A><U+0E38><U+0E23><U+0E35>","","Amphoe","District"
34809,226,"THA","Thailand",21,"Lop Buri",311,"Nong Muang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E21><U+0E48><U+0E27><U+0E07>","","Amphoe","District"
34810,226,"THA","Thailand",21,"Lop Buri",312,"Phatthana Nikhom","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E31><U+0E12><U+0E19><U+0E32><U+0E19><U+0E34><U+0E04><U+0E21>","","Amphoe","District"
34811,226,"THA","Thailand",21,"Lop Buri",313,"Sra Both","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E23><U+0E30><U+0E42><U+0E1A><U+0E2A><U+0E16><U+0E4C>","","Amphoe","District"
34812,226,"THA","Thailand",21,"Lop Buri",314,"Tha Luang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E48><U+0E32><U+0E2B><U+0E25><U+0E27><U+0E07>","","Amphoe","District"
34813,226,"THA","Thailand",21,"Lop Buri",315,"Tha Wung","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E48><U+0E32><U+0E27><U+0E38><U+0E49><U+0E07>","","Amphoe","District"
34814,226,"THA","Thailand",22,"Mae Hong Son",316,"Khun Yuam","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E02><U+0E38><U+0E19><U+0E22><U+0E27><U+0E21>","","Amphoe","District"
34815,226,"THA","Thailand",22,"Mae Hong Son",317,"Mae La Noi","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E21><U+0E48><U+0E25><U+0E32><U+0E19><U+0E49><U+0E2D><U+0E22>","","Amphoe","District"
34816,226,"THA","Thailand",22,"Mae Hong Son",318,"Mae Sariang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E21><U+0E48><U+0E2A><U+0E30><U+0E40><U+0E23><U+0E35><U+0E22><U+0E07>","","Amphoe","District"
34817,226,"THA","Thailand",22,"Mae Hong Son",319,"Muang Mae Hong Son","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E41><U+0E21><U+0E48><U+0E2E><U+0E48><U+0E2D><U+0E07><U+0E2A><U+0E2D><U+0E19>","Mae Hong S|Muang Mae Hong S","Amphoe","District"
34818,226,"THA","Thailand",22,"Mae Hong Son",320,"Pai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E32><U+0E22>","","Amphoe","District"
34819,226,"THA","Thailand",22,"Mae Hong Son",321,"Pang Ma Pha","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E32><U+0E07><U+0E21><U+0E30><U+0E1C><U+0E49><U+0E32>","","Amphoe","District"
34820,226,"THA","Thailand",22,"Mae Hong Son",322,"Sop Moei","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E1A><U+0E40><U+0E21><U+0E22>","","Amphoe","District"
34821,226,"THA","Thailand",23,"Maha Sarakham",323,"Borabu","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E23><U+0E1A><U+0E37><U+0E2D>","Borabue","Amphoe","District"
34822,226,"THA","Thailand",23,"Maha Sarakham",324,"Chiang Yun","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E0A><U+0E35><U+0E22><U+0E07><U+0E22><U+0E37><U+0E19>","Chiang Yuen","Amphoe","District"
34823,226,"THA","Thailand",23,"Maha Sarakham",325,"K. Chun Chom","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E0A><U+0E37><U+0E48><U+0E19><U+0E0A><U+0E21>","Chuen Chom","King Amphoe","Minor district"
34824,226,"THA","Thailand",23,"Maha Sarakham",326,"K. Kut Rang","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E38><U+0E14><U+0E23><U+0E31><U+0E07>","","King Amphoe","Minor district"
34825,226,"THA","Thailand",23,"Maha Sarakham",327,"Kae Dam","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E01><U+0E14><U+0E33>","","Amphoe","District"
34826,226,"THA","Thailand",23,"Maha Sarakham",328,"Kantharawichai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E31><U+0E19><U+0E17><U+0E23><U+0E27><U+0E34><U+0E0A><U+0E31><U+0E22>","","Amphoe","District"
34827,226,"THA","Thailand",23,"Maha Sarakham",329,"Kosum Phisai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E01><U+0E2A><U+0E38><U+0E21><U+0E1E><U+0E34><U+0E2A><U+0E31><U+0E22>","","Amphoe","District"
34828,226,"THA","Thailand",23,"Maha Sarakham",330,"Muang Maha Sarakam","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E21><U+0E2B><U+0E32><U+0E2A><U+0E32><U+0E23><U+0E04><U+0E32><U+0E21>","Maha Sarak|Muang Maha Sarak","Amphoe","District"
34829,226,"THA","Thailand",23,"Maha Sarakham",331,"Na Chuak","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E40><U+0E0A><U+0E37><U+0E2D><U+0E01>","","Amphoe","District"
34830,226,"THA","Thailand",23,"Maha Sarakham",332,"Na Dun","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E14><U+0E39><U+0E19>","","Amphoe","District"
34831,226,"THA","Thailand",23,"Maha Sarakham",333,"Phayakkhaphum Phisai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E22><U+0E31><U+0E04><U+0E06><U+0E20><U+0E39><U+0E21><U+0E34><U+0E1E><U+0E34><U+0E2A><U+0E31><U+0E22>","","Amphoe","District"
34832,226,"THA","Thailand",23,"Maha Sarakham",334,"Wapi Pathum","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E32><U+0E1B><U+0E35><U+0E1B><U+0E17><U+0E38><U+0E21>","","Amphoe","District"
34833,226,"THA","Thailand",23,"Maha Sarakham",335,"Yang Si Surat","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E22><U+0E32><U+0E07><U+0E2A><U+0E35><U+0E2A><U+0E38><U+0E23><U+0E32><U+0E0A>","","Amphoe","District"
34834,226,"THA","Thailand",24,"Mukdahan",336,"Don Tan","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E14><U+0E2D><U+0E19><U+0E15><U+0E32><U+0E25>","","Amphoe","District"
34835,226,"THA","Thailand",24,"Mukdahan",337,"Dong Luang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E14><U+0E07><U+0E2B><U+0E25><U+0E27><U+0E07>","","Amphoe","District"
34836,226,"THA","Thailand",24,"Mukdahan",338,"Khamcha-i","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E33><U+0E0A><U+0E30><U+0E2D><U+0E35>","","Amphoe","District"
34837,226,"THA","Thailand",24,"Mukdahan",339,"Muang Mukdahan","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E21><U+0E38><U+0E01><U+0E14><U+0E32><U+0E2B><U+0E32><U+0E23>","","Amphoe","District"
34838,226,"THA","Thailand",24,"Mukdahan",340,"Nikhom Kham Soi","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E34><U+0E04><U+0E21><U+0E04><U+0E33><U+0E2A><U+0E23><U+0E49><U+0E2D><U+0E22>","","Amphoe","District"
34839,226,"THA","Thailand",24,"Mukdahan",341,"Nong Sung","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E2A><U+0E39><U+0E07>","","Amphoe","District"
34840,226,"THA","Thailand",24,"Mukdahan",342,"Wan Yai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E27><U+0E49><U+0E32><U+0E19><U+0E43><U+0E2B><U+0E0D><U+0E48>","","Amphoe","District"
34841,226,"THA","Thailand",25,"Nakhon Nayok",343,"Ban Na","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E19><U+0E32>","","Amphoe","District"
34842,226,"THA","Thailand",25,"Nakhon Nayok",344,"Muang Nakhon Nayok","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E19><U+0E04><U+0E23><U+0E19><U+0E32><U+0E22><U+0E01>","","Amphoe","District"
34843,226,"THA","Thailand",25,"Nakhon Nayok",345,"Ongkharak","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2D><U+0E07><U+0E04><U+0E23><U+0E31><U+0E01><U+0E29><U+0E4C>","","Amphoe","District"
34844,226,"THA","Thailand",25,"Nakhon Nayok",346,"Pak Phli","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E32><U+0E01><U+0E1E><U+0E25><U+0E35>","","Amphoe","District"
34845,226,"THA","Thailand",26,"Nakhon Pathom",347,"Bang Len","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E40><U+0E25><U+0E19>","","Amphoe","District"
34846,226,"THA","Thailand",26,"Nakhon Pathom",348,"Don Tum","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E14><U+0E2D><U+0E19><U+0E15><U+0E39><U+0E21>","","Amphoe","District"
34847,226,"THA","Thailand",26,"Nakhon Pathom",349,"Kamphaeng Saen","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E33><U+0E41><U+0E1E><U+0E07><U+0E41><U+0E2A><U+0E19>","","Amphoe","District"
34848,226,"THA","Thailand",26,"Nakhon Pathom",350,"Muang Nakhon Pathom","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E19><U+0E04><U+0E23><U+0E1B><U+0E10><U+0E21>","","Amphoe","District"
34849,226,"THA","Thailand",26,"Nakhon Pathom",351,"Nakhon Chaisi","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E04><U+0E23><U+0E0A><U+0E31><U+0E22><U+0E28><U+0E23><U+0E35>","","Amphoe","District"
34850,226,"THA","Thailand",26,"Nakhon Pathom",352,"Phuttha Mon Thon","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E38><U+0E17><U+0E18><U+0E21><U+0E13><U+0E11><U+0E25>","","Amphoe","District"
34851,226,"THA","Thailand",26,"Nakhon Pathom",353,"Sam Phran","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E32><U+0E21><U+0E1E><U+0E23><U+0E32><U+0E19>","","Amphoe","District"
34852,226,"THA","Thailand",27,"Nakhon Phanom",354,"Ban Phaeng","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E41><U+0E1E><U+0E07>","","Amphoe","District"
34853,226,"THA","Thailand",27,"Nakhon Phanom",355,"K. Wang Yang","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E07><U+0E22><U+0E32><U+0E07>","","King Amphoe","Minor district"
34854,226,"THA","Thailand",27,"Nakhon Phanom",356,"Muang Nakhon Phanom","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E19><U+0E04><U+0E23><U+0E1E><U+0E19><U+0E21>","","Amphoe","District"
34855,226,"THA","Thailand",27,"Nakhon Phanom",357,"Na Kae","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E41><U+0E01>","","Amphoe","District"
34856,226,"THA","Thailand",27,"Nakhon Phanom",358,"Na Thom","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E17><U+0E21>","","Amphoe","District"
34857,226,"THA","Thailand",27,"Nakhon Phanom",359,"Na Wa","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E2B><U+0E27><U+0E49><U+0E32>","","Amphoe","District"
34858,226,"THA","Thailand",27,"Nakhon Phanom",360,"Phon Sawan","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E1E><U+0E19><U+0E2A><U+0E27><U+0E23><U+0E23><U+0E04><U+0E4C>","","Amphoe","District"
34859,226,"THA","Thailand",27,"Nakhon Phanom",361,"Pla Pak","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E25><U+0E32><U+0E1B><U+0E32><U+0E01>","","Amphoe","District"
34860,226,"THA","Thailand",27,"Nakhon Phanom",362,"Renu Nakhon","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E23><U+0E13><U+0E39><U+0E19><U+0E04><U+0E23>","","Amphoe","District"
34861,226,"THA","Thailand",27,"Nakhon Phanom",363,"Si Songkhram","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E23><U+0E35><U+0E2A><U+0E07><U+0E04><U+0E23><U+0E32><U+0E21>","","Amphoe","District"
34862,226,"THA","Thailand",27,"Nakhon Phanom",364,"Tha Uthen","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E48><U+0E32><U+0E2D><U+0E38><U+0E40><U+0E17><U+0E19>","","Amphoe","District"
34863,226,"THA","Thailand",27,"Nakhon Phanom",365,"That Phanom","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E18><U+0E32><U+0E15><U+0E38><U+0E1E><U+0E19><U+0E21>","","Amphoe","District"
34864,226,"THA","Thailand",28,"Nakhon Ratchasima",366,"Ban Luam","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E40><U+0E2B><U+0E25><U+0E37><U+0E48><U+0E2D><U+0E21>","Ban Lueam","Amphoe","District"
34865,226,"THA","Thailand",28,"Nakhon Ratchasima",367,"Bua Yai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E31><U+0E27><U+0E43><U+0E2B><U+0E0D><U+0E48>","","Amphoe","District"
34866,226,"THA","Thailand",28,"Nakhon Ratchasima",368,"Chakkarat","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E08><U+0E31><U+0E01><U+0E23><U+0E32><U+0E0A>","","Amphoe","District"
34867,226,"THA","Thailand",28,"Nakhon Ratchasima",369,"Chalermphrakiet","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E0A><U+0E38><U+0E21><U+0E1E><U+0E27><U+0E07>","Chaloem Phra Kiat","Amphoe","District"
34868,226,"THA","Thailand",28,"Nakhon Ratchasima",370,"Chok Chai","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E0A><U+0E04><U+0E0A><U+0E31><U+0E22>","","Amphoe","District"
34869,226,"THA","Thailand",28,"Nakhon Ratchasima",371,"Chum Phuang","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E0A><U+0E38><U+0E21><U+0E1E><U+0E27><U+0E07>","","Amphoe","District"
34870,226,"THA","Thailand",28,"Nakhon Ratchasima",372,"Dan Khun Thot","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E14><U+0E48><U+0E32><U+0E19><U+0E02><U+0E38><U+0E19><U+0E17><U+0E14>","","Amphoe","District"
