"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
108873,226,"THA","Thailand",17,"Krabi",263,"Khao Phanom",1381,"Khao Din","","","Tambon","Sub district"
108874,226,"THA","Thailand",17,"Krabi",263,"Khao Phanom",1382,"Khao Phanom","","","Tambon","Sub district"
108875,226,"THA","Thailand",17,"Krabi",263,"Khao Phanom",1383,"Khok Han","","","Tambon","Sub district"
108876,226,"THA","Thailand",17,"Krabi",263,"Khao Phanom",1384,"Na Khao","","","Tambon","Sub district"
108877,226,"THA","Thailand",17,"Krabi",263,"Khao Phanom",1385,"Phru Tiao","","","Tambon","Sub district"
108878,226,"THA","Thailand",17,"Krabi",263,"Khao Phanom",1386,"Sin Pun","","","Tambon","Sub district"
108879,226,"THA","Thailand",17,"Krabi",264,"Khlong Thom",1387,"Huai Nam Khao","","","Tambon","Sub district"
108880,226,"THA","Thailand",17,"Krabi",264,"Khlong Thom",1388,"Khlong Phon","","","Tambon","Sub district"
108881,226,"THA","Thailand",17,"Krabi",264,"Khlong Thom",1389,"Khlong Thom Nuea","","","Tambon","Sub district"
108882,226,"THA","Thailand",17,"Krabi",264,"Khlong Thom",1390,"Khlong Thom Tai","","","Tambon","Sub district"
108883,226,"THA","Thailand",17,"Krabi",264,"Khlong Thom",1391,"Phela","","","Tambon","Sub district"
108884,226,"THA","Thailand",17,"Krabi",264,"Khlong Thom",1392,"Phru Din Na","","","Tambon","Sub district"
108885,226,"THA","Thailand",17,"Krabi",264,"Khlong Thom",1393,"Sai Khao","","","Tambon","Sub district"
108886,226,"THA","Thailand",17,"Krabi",265,"Ko Lanta",1394,"Khlong Yang","","","Tambon","Sub district"
108887,226,"THA","Thailand",17,"Krabi",265,"Ko Lanta",1395,"Ko Klang","","","Tambon","Sub district"
108888,226,"THA","Thailand",17,"Krabi",265,"Ko Lanta",1396,"Ko Lanta Noi","","","Tambon","Sub district"
108889,226,"THA","Thailand",17,"Krabi",265,"Ko Lanta",1397,"Ko Lanta Yai","","","Tambon","Sub district"
108890,226,"THA","Thailand",17,"Krabi",265,"Ko Lanta",1398,"Sala Dan","","","Tambon","Sub district"
108891,226,"THA","Thailand",17,"Krabi",266,"Lam Thap",1399,"Din Daeng","","","Tambon","Sub district"
108892,226,"THA","Thailand",17,"Krabi",266,"Lam Thap",1400,"Din Udom","","","Tambon","Sub district"
108893,226,"THA","Thailand",17,"Krabi",266,"Lam Thap",1401,"Lam  Thap","","","Tambon","Sub district"
108894,226,"THA","Thailand",17,"Krabi",266,"Lam Thap",1402,"Thung Sai Thong","","","Tambon","Sub district"
108895,226,"THA","Thailand",17,"Krabi",267,"Muang Krabi",1403,"Ao Nang","","","Tambon","Sub district"
108896,226,"THA","Thailand",17,"Krabi",267,"Muang Krabi",1404,"Khao Khram","","","Tambon","Sub district"
108897,226,"THA","Thailand",17,"Krabi",267,"Muang Krabi",1405,"Khao Thong","","","Tambon","Sub district"
108898,226,"THA","Thailand",17,"Krabi",267,"Muang Krabi",1406,"Khlong Prasong","","","Tambon","Sub district"
108899,226,"THA","Thailand",17,"Krabi",267,"Muang Krabi",1407,"Krabi Noi","","","Tambon","Sub district"
108900,226,"THA","Thailand",17,"Krabi",267,"Muang Krabi",1408,"Krabi Yai","","","Tambon","Sub district"
108901,226,"THA","Thailand",17,"Krabi",267,"Muang Krabi",1409,"Nong Thale","","","Tambon","Sub district"
108902,226,"THA","Thailand",17,"Krabi",267,"Muang Krabi",1410,"Pak Nam","","","Tambon","Sub district"
108903,226,"THA","Thailand",17,"Krabi",267,"Muang Krabi",1411,"Sai Thai","","","Tambon","Sub district"
108904,226,"THA","Thailand",17,"Krabi",267,"Muang Krabi",1412,"Thap Prik","","","Tambon","Sub district"
108905,226,"THA","Thailand",17,"Krabi",268,"Nua Khlong",1413,"Huai Yung","","","Tambon","Sub district"
108906,226,"THA","Thailand",17,"Krabi",268,"Nua Khlong",1414,"Khlong Khamao","","","Tambon","Sub district"
108907,226,"THA","Thailand",17,"Krabi",268,"Nua Khlong",1415,"Khlong Khanan","","","Tambon","Sub district"
108908,226,"THA","Thailand",17,"Krabi",268,"Nua Khlong",1416,"Khok Yang","","","Tambon","Sub district"
108909,226,"THA","Thailand",17,"Krabi",268,"Nua Khlong",1417,"Ko Siboya","","","Tambon","Sub district"
108910,226,"THA","Thailand",17,"Krabi",268,"Nua Khlong",1418,"Nuea  Khlong","","","Tambon","Sub district"
108911,226,"THA","Thailand",17,"Krabi",268,"Nua Khlong",1419,"Pakasai","","","Tambon","Sub district"
108912,226,"THA","Thailand",17,"Krabi",268,"Nua Khlong",1420,"Taling Chan","","","Tambon","Sub district"
108913,226,"THA","Thailand",17,"Krabi",269,"Plai Phraya",1421,"Khao Khen","","","Tambon","Sub district"
108914,226,"THA","Thailand",17,"Krabi",269,"Plai Phraya",1422,"Khao To","","","Tambon","Sub district"
108915,226,"THA","Thailand",17,"Krabi",269,"Plai Phraya",1423,"Khiri Wong","","","Tambon","Sub district"
108916,226,"THA","Thailand",17,"Krabi",269,"Plai Phraya",1424,"Plai Phraya","","","Tambon","Sub district"
108917,226,"THA","Thailand",18,"Lampang",270,"Chae Hom",1425,"Ban  Sa","","","Tambon","Sub district"
108918,226,"THA","Thailand",18,"Lampang",270,"Chae Hom",1426,"Chae  Hom","","","Tambon","Sub district"
108919,226,"THA","Thailand",18,"Lampang",270,"Chae Hom",1427,"Mae Suk","","","Tambon","Sub district"
108920,226,"THA","Thailand",18,"Lampang",270,"Chae Hom",1428,"Mueang Mai","","Muang Mai","Tambon","Sub district"
108921,226,"THA","Thailand",18,"Lampang",270,"Chae Hom",1429,"Pong Don","","","Tambon","Sub district"
108922,226,"THA","Thailand",18,"Lampang",270,"Chae Hom",1430,"Thung Phueng","","Thung Phung","Tambon","Sub district"
108923,226,"THA","Thailand",18,"Lampang",271,"Hang Chat",1431,"Hang Chat","","","Tambon","Sub district"
108924,226,"THA","Thailand",18,"Lampang",271,"Hang Chat",1432,"Mae San","","","Tambon","Sub district"
108925,226,"THA","Thailand",18,"Lampang",271,"Hang Chat",1433,"Mueang Yao","","Muang Yao","Tambon","Sub district"
108926,226,"THA","Thailand",18,"Lampang",271,"Hang Chat",1434,"Nong Lom","","","Tambon","Sub district"
108927,226,"THA","Thailand",18,"Lampang",271,"Hang Chat",1435,"Pong Yang Khok","","","Tambon","Sub district"
108928,226,"THA","Thailand",18,"Lampang",271,"Hang Chat",1436,"Wiang Tan","","","Tambon","Sub district"
108929,226,"THA","Thailand",18,"Lampang",271,"Hang Chat",1437,"Wo Kaeo","","","Tambon","Sub district"
108930,226,"THA","Thailand",18,"Lampang",272,"Ko Kha",1438,"Ko Kha","","","Tambon","Sub district"
108931,226,"THA","Thailand",18,"Lampang",272,"Ko Kha",1439,"Lai Hin","","","Tambon","Sub district"
108932,226,"THA","Thailand",18,"Lampang",272,"Ko Kha",1440,"Lampang Luang","","Lam Pang Luang","Tambon","Sub district"
108933,226,"THA","Thailand",18,"Lampang",272,"Ko Kha",1441,"Na Kaeo","","","Tambon","Sub district"
108934,226,"THA","Thailand",18,"Lampang",272,"Ko Kha",1442,"Na Saeng","","","Tambon","Sub district"
108935,226,"THA","Thailand",18,"Lampang",272,"Ko Kha",1443,"Wang Phrao","","","Tambon","Sub district"
108936,226,"THA","Thailand",18,"Lampang",273,"Mae Mo",1444,"Ban Dong","","","Tambon","Sub district"
108937,226,"THA","Thailand",18,"Lampang",273,"Mae Mo",1445,"Chang  Nuea","","Chang Nua","Tambon","Sub district"
108938,226,"THA","Thailand",18,"Lampang",273,"Mae Mo",1446,"Mae Mo","","","Tambon","Sub district"
108939,226,"THA","Thailand",18,"Lampang",273,"Mae Mo",1447,"Na Sak","","","Tambon","Sub district"
108940,226,"THA","Thailand",18,"Lampang",273,"Mae Mo",1448,"Sop Pat","","","Tambon","Sub district"
108941,226,"THA","Thailand",18,"Lampang",274,"Mae Phrik",1449,"Mae Phrik","","Mae Prik","Tambon","Sub district"
108942,226,"THA","Thailand",18,"Lampang",274,"Mae Phrik",1450,"Mae Pu","","","Tambon","Sub district"
108943,226,"THA","Thailand",18,"Lampang",274,"Mae Phrik",1451,"Pha Pang","","","Tambon","Sub district"
108944,226,"THA","Thailand",18,"Lampang",274,"Mae Phrik",1452,"Phra Bat Wang Tuang","","Phrabat Wang Tuang","Tambon","Sub district"
108945,226,"THA","Thailand",18,"Lampang",275,"Mae Tha",1453,"","","","Tambon","Sub district"
108946,226,"THA","Thailand",18,"Lampang",275,"Mae Tha",1454,"Ban Bom","","","Tambon","Sub district"
108947,226,"THA","Thailand",18,"Lampang",275,"Mae Tha",1455,"Don Fai","","","Tambon","Sub district"
108948,226,"THA","Thailand",18,"Lampang",275,"Mae Tha",1456,"Mae Tha","","","Tambon","Sub district"
108949,226,"THA","Thailand",18,"Lampang",276,"Muang Lampang",1457,"Ba Haeo","","","Tambon","Sub district"
108950,226,"THA","Thailand",18,"Lampang",276,"Muang Lampang",1458,"Ban Kha","","","Tambon","Sub district"
108951,226,"THA","Thailand",18,"Lampang",276,"Muang Lampang",1459,"Ban Laeng","","","Tambon","Sub district"
108952,226,"THA","Thailand",18,"Lampang",276,"Muang Lampang",1460,"Ban Pao","","","Tambon","Sub district"
108953,226,"THA","Thailand",18,"Lampang",276,"Muang Lampang",1461,"Ban Sadet","","Ban Sadat","Tambon","Sub district"
108954,226,"THA","Thailand",18,"Lampang",276,"Muang Lampang",1462,"Ban Ueam","","Ban Uam","Tambon","Sub district"
108955,226,"THA","Thailand",18,"Lampang",276,"Muang Lampang",1463,"Phichai","","","Tambon","Sub district"
108956,226,"THA","Thailand",18,"Lampang",276,"Muang Lampang",1464,"Phrabat","","","Tambon","Sub district"
108957,226,"THA","Thailand",18,"Lampang",276,"Muang Lampang",1465,"Thung Fai","","","Tambon","Sub district"
108958,226,"THA","Thailand",18,"Lampang",276,"Muang Lampang",1466,"Ton Thong Chai","","Ton Tong Chai","Tambon","Sub district"
108959,226,"THA","Thailand",18,"Lampang",277,"Mueang Pan",1467,"","","","Tambon","Sub district"
108960,226,"THA","Thailand",18,"Lampang",277,"Mueang Pan",1468,"Ban Kho","","","Tambon","Sub district"
108961,226,"THA","Thailand",18,"Lampang",277,"Mueang Pan",1469,"Mueang Pan","","Muang Pan","Tambon","Sub district"
108962,226,"THA","Thailand",18,"Lampang",277,"Mueang Pan",1470,"Thung Kwao","","","Tambon","Sub district"
108963,226,"THA","Thailand",18,"Lampang",278,"Ngao",1471,"Ban Huat","","","Tambon","Sub district"
108964,226,"THA","Thailand",18,"Lampang",278,"Ngao",1472,"Ban On","","","Tambon","Sub district"
108965,226,"THA","Thailand",18,"Lampang",278,"Ngao",1473,"Ban Pong","","","Tambon","Sub district"
108966,226,"THA","Thailand",18,"Lampang",278,"Ngao",1474,"Ban Rong","","","Tambon","Sub district"
108967,226,"THA","Thailand",18,"Lampang",278,"Ngao",1475,"Luang Nuea","","Luang Nua","Tambon","Sub district"
108968,226,"THA","Thailand",18,"Lampang",278,"Ngao",1476,"Luang Tai","","","Tambon","Sub district"
108969,226,"THA","Thailand",18,"Lampang",278,"Ngao",1477,"Mae Tip","","","Tambon","Sub district"
108970,226,"THA","Thailand",18,"Lampang",278,"Ngao",1478,"Na Kae","","","Tambon","Sub district"
108971,226,"THA","Thailand",18,"Lampang",278,"Ngao",1479,"Pong Tao","","","Tambon","Sub district"
108972,226,"THA","Thailand",18,"Lampang",279,"Soem Ngam",1480,"Soem Khwa","","","Tambon","Sub district"
108973,226,"THA","Thailand",18,"Lampang",279,"Soem Ngam",1481,"Soem Klang","","","Tambon","Sub district"
108974,226,"THA","Thailand",18,"Lampang",279,"Soem Ngam",1482,"Soem Sai","","Soem Chai","Tambon","Sub district"
108975,226,"THA","Thailand",18,"Lampang",279,"Soem Ngam",1483,"Tha Ngam","","Thung Ngam","Tambon","Sub district"
108976,226,"THA","Thailand",18,"Lampang",280,"Sop Prap",1484,"Mae Kua","","","Tambon","Sub district"
108977,226,"THA","Thailand",18,"Lampang",280,"Sop Prap",1485,"Na Yang","","","Tambon","Sub district"
108978,226,"THA","Thailand",18,"Lampang",280,"Sop Prap",1486,"Samai","","","Tambon","Sub district"
108979,226,"THA","Thailand",18,"Lampang",280,"Sop Prap",1487,"Sop Prap","","","Tambon","Sub district"
108980,226,"THA","Thailand",18,"Lampang",281,"Thoen",1488,"Mae Mok","","","Tambon","Sub district"
108981,226,"THA","Thailand",18,"Lampang",281,"Thoen",1489,"Mae Pa","","","Tambon","Sub district"
108982,226,"THA","Thailand",18,"Lampang",281,"Thoen",1490,"Mae Thot","","","Tambon","Sub district"
108983,226,"THA","Thailand",18,"Lampang",281,"Thoen",1491,"Mae Wa","","","Tambon","Sub district"
108984,226,"THA","Thailand",18,"Lampang",281,"Thoen",1492,"Na Pong","","","Tambon","Sub district"
108985,226,"THA","Thailand",18,"Lampang",281,"Thoen",1493,"Thoen Buri","","","Tambon","Sub district"
108986,226,"THA","Thailand",18,"Lampang",281,"Thoen",1494,"Wiang Mok","","","Tambon","Sub district"
108987,226,"THA","Thailand",18,"Lampang",282,"Wang Nua",1495,"","","","Tambon","Sub district"
108988,226,"THA","Thailand",18,"Lampang",282,"Wang Nua",1496,"Rong Kho","","","Tambon","Sub district"
108989,226,"THA","Thailand",18,"Lampang",282,"Wang Nua",1497,"Wang Nuea","","Wang Nua","Tambon","Sub district"
108990,226,"THA","Thailand",19,"Lamphun",283,"Ban Hong",1498,"Ban Hong","","","Tambon","Sub district"
108991,226,"THA","Thailand",19,"Lamphun",283,"Ban Hong",1499,"Lao Yao","","","Tambon","Sub district"
108992,226,"THA","Thailand",19,"Lamphun",283,"Ban Hong",1500,"Nong Pla Sawai","","","Tambon","Sub district"
108993,226,"THA","Thailand",19,"Lamphun",283,"Ban Hong",1501,"Pa Phlu","","","Tambon","Sub district"
108994,226,"THA","Thailand",19,"Lamphun",283,"Ban Hong",1502,"Si Tia","","Sri Tia","Tambon","Sub district"
108995,226,"THA","Thailand",19,"Lamphun",284,"Ban Thi",1503,"Ban Thi","","","Tambon","Sub district"
108996,226,"THA","Thailand",19,"Lamphun",284,"Ban Thi",1504,"Huai Yap","","","Tambon","Sub district"
108997,226,"THA","Thailand",19,"Lamphun",285,"K. Wiang Nong Long",1505,"","","","Tambon","Sub district"
108998,226,"THA","Thailand",19,"Lamphun",285,"K. Wiang Nong Long",1506,"Nong Long","","","Tambon","Sub district"
108999,226,"THA","Thailand",19,"Lamphun",286,"Li",1507,"Ko","","","Tambon","Sub district"
109000,226,"THA","Thailand",19,"Lamphun",286,"Li",1508,"Li","","","Tambon","Sub district"
109001,226,"THA","Thailand",19,"Lamphun",286,"Li",1509,"Mae Lan","","","Tambon","Sub district"
109002,226,"THA","Thailand",19,"Lamphun",286,"Li",1510,"Mae Tuen","","Mae Tun","Tambon","Sub district"
109003,226,"THA","Thailand",19,"Lamphun",286,"Li",1511,"Na Sai","","","Tambon","Sub district"
109004,226,"THA","Thailand",19,"Lamphun",286,"Li",1512,"Pha Phai","","","Tambon","Sub district"
109005,226,"THA","Thailand",19,"Lamphun",286,"Li",1513,"Si Wichai","","Sri Wichai","Tambon","Sub district"
109006,226,"THA","Thailand",19,"Lamphun",287,"Mae Tha",1514,"Tha Kat","","","Tambon","Sub district"
109007,226,"THA","Thailand",19,"Lamphun",287,"Mae Tha",1515,"Tha Khum Ngoen","","","Tambon","Sub district"
109008,226,"THA","Thailand",19,"Lamphun",287,"Mae Tha",1516,"Tha Pla Duk","","","Tambon","Sub district"
109009,226,"THA","Thailand",19,"Lamphun",287,"Mae Tha",1517,"Tha Sop Sao","","","Tambon","Sub district"
109010,226,"THA","Thailand",19,"Lamphun",287,"Mae Tha",1518,"Tha Thung Lang","","Tha Thung Luang","Tambon","Sub district"
109011,226,"THA","Thailand",19,"Lamphun",288,"Muang Lamphun",1519,"Ban Klang","","","Tambon","Sub district"
109012,226,"THA","Thailand",19,"Lamphun",288,"Muang Lamphun",1520,"Ban Paen","","","Tambon","Sub district"
109013,226,"THA","Thailand",19,"Lamphun",288,"Muang Lamphun",1521,"Makhuea Chae","","Ma-khua Chae","Tambon","Sub district"
109014,226,"THA","Thailand",19,"Lamphun",288,"Muang Lamphun",1522,"Mueang Chi","","Muang Chi","Tambon","Sub district"
109015,226,"THA","Thailand",19,"Lamphun",288,"Muang Lamphun",1523,"Mueang Nga","","Muang Nga","Tambon","Sub district"
109016,226,"THA","Thailand",19,"Lamphun",288,"Muang Lamphun",1524,"Nong Chang Khuen","","Nong Chang Khun","Tambon","Sub district"
109017,226,"THA","Thailand",19,"Lamphun",288,"Muang Lamphun",1525,"Pa Sak","","","Tambon","Sub district"
109018,226,"THA","Thailand",19,"Lamphun",288,"Muang Lamphun",1526,"San  Sai","","San Sai","Tambon","Sub district"
109019,226,"THA","Thailand",19,"Lamphun",288,"Muang Lamphun",1527,"Si Bua Ban","","Sri Bua Ban","Tambon","Sub district"
109020,226,"THA","Thailand",19,"Lamphun",288,"Muang Lamphun",1528,"Ton Thong","","","Tambon","Sub district"
109021,226,"THA","Thailand",19,"Lamphun",288,"Muang Lamphun",1529,"Wiang Yong","","","Tambon","Sub district"
109022,226,"THA","Thailand",19,"Lamphun",289,"Pa Sang",1530,"Ban Ruean","","Ban Ruan","Tambon","Sub district"
109023,226,"THA","Thailand",19,"Lamphun",289,"Pa Sang",1531,"Mae Raeng","","","Tambon","Sub district"
109024,226,"THA","Thailand",19,"Lamphun",289,"Pa Sang",1532,"Makok","","Ma-kok","Tambon","Sub district"
109025,226,"THA","Thailand",19,"Lamphun",289,"Pa Sang",1533,"Muang Noi","","","Tambon","Sub district"
109026,226,"THA","Thailand",19,"Lamphun",289,"Pa Sang",1534,"Nakhon Chedi","","","Tambon","Sub district"
109027,226,"THA","Thailand",19,"Lamphun",289,"Pa Sang",1535,"Nam Dip","","","Tambon","Sub district"
109028,226,"THA","Thailand",19,"Lamphun",289,"Pa Sang",1536,"Pa Sang","","","Tambon","Sub district"
109029,226,"THA","Thailand",19,"Lamphun",289,"Pa Sang",1537,"Pak Bong","","","Tambon","Sub district"
109030,226,"THA","Thailand",19,"Lamphun",289,"Pa Sang",1538,"Tha Tum","","","Tambon","Sub district"
109031,226,"THA","Thailand",19,"Lamphun",290,"Thung Hua Chang",1539,"Takhian Pom","","Ta Khian Pom","Tambon","Sub district"
109032,226,"THA","Thailand",19,"Lamphun",290,"Thung Hua Chang",1540,"Thung Hua Chang","","","Tambon","Sub district"
109033,226,"THA","Thailand",20,"Loei",291,"Chiang Khan",1541,"Bu Hom","","","Tambon","Sub district"
109034,226,"THA","Thailand",20,"Loei",291,"Chiang Khan",1542,"Chiang Khan","","","Tambon","Sub district"
109035,226,"THA","Thailand",20,"Loei",291,"Chiang Khan",1543,"Chom Si","","Chomsri","Tambon","Sub district"
109036,226,"THA","Thailand",20,"Loei",291,"Chiang Khan",1544,"Hat Sai Khao","","","Tambon","Sub district"
109037,226,"THA","Thailand",20,"Loei",291,"Chiang Khan",1545,"Khao Kaeo","","","Tambon","Sub district"
109038,226,"THA","Thailand",20,"Loei",291,"Chiang Khan",1546,"Na Sao","","","Tambon","Sub district"
109039,226,"THA","Thailand",20,"Loei",291,"Chiang Khan",1547,"Pak Tom","","","Tambon","Sub district"
109040,226,"THA","Thailand",20,"Loei",291,"Chiang Khan",1548,"That","","","Tambon","Sub district"
109041,226,"THA","Thailand",20,"Loei",292,"Dan Sai",1549,"Dan Sai","","","Tambon","Sub district"
109042,226,"THA","Thailand",20,"Loei",292,"Dan Sai",1550,"Ipum","","I Pum","Tambon","Sub district"
109043,226,"THA","Thailand",20,"Loei",292,"Dan Sai",1551,"Khok Ngam","","","Tambon","Sub district"
109044,226,"THA","Thailand",20,"Loei",292,"Dan Sai",1552,"Kok Sathon","","","Tambon","Sub district"
109045,226,"THA","Thailand",20,"Loei",292,"Dan Sai",1553,"Na Di","","","Tambon","Sub district"
109046,226,"THA","Thailand",20,"Loei",292,"Dan Sai",1554,"Na Ho","","","Tambon","Sub district"
109047,226,"THA","Thailand",20,"Loei",292,"Dan Sai",1555,"Pak Man","","","Tambon","Sub district"
109048,226,"THA","Thailand",20,"Loei",292,"Dan Sai",1556,"Phon Sung","","","Tambon","Sub district"
109049,226,"THA","Thailand",20,"Loei",292,"Dan Sai",1557,"Pong","","","Tambon","Sub district"
109050,226,"THA","Thailand",20,"Loei",292,"Dan Sai",1558,"Wang Yao","","","Tambon","Sub district"
109051,226,"THA","Thailand",20,"Loei",293,"K. Erawan",1559,"","","","Tambon","Sub district"
109052,226,"THA","Thailand",20,"Loei",294,"K. Nong Hin",1560,"","","","Tambon","Sub district"
109053,226,"THA","Thailand",20,"Loei",295,"Muang Loei",1561,"Chaiyaphruek","","Chaiphruk","Tambon","Sub district"
109054,226,"THA","Thailand",20,"Loei",295,"Muang Loei",1562,"Kok Du","","Kokdu","Tambon","Sub district"
109055,226,"THA","Thailand",20,"Loei",295,"Muang Loei",1563,"Mueang","","Muang","Tambon","Sub district"
109056,226,"THA","Thailand",20,"Loei",295,"Muang Loei",1564,"Na An","","","Tambon","Sub district"
109057,226,"THA","Thailand",20,"Loei",295,"Muang Loei",1565,"Na Din Dam","","","Tambon","Sub district"
109058,226,"THA","Thailand",20,"Loei",295,"Muang Loei",1566,"Na Khaem","","","Tambon","Sub district"
109059,226,"THA","Thailand",20,"Loei",295,"Muang Loei",1567,"Na O","","","Tambon","Sub district"
109060,226,"THA","Thailand",20,"Loei",295,"Muang Loei",1568,"Na Pong","","","Tambon","Sub district"
109061,226,"THA","Thailand",20,"Loei",295,"Muang Loei",1569,"Nam Man","","","Tambon","Sub district"
109062,226,"THA","Thailand",20,"Loei",295,"Muang Loei",1570,"Nam Suai","","","Tambon","Sub district"
109063,226,"THA","Thailand",20,"Loei",295,"Muang Loei",1571,"Siao","","Sieo","Tambon","Sub district"
109064,226,"THA","Thailand",20,"Loei",296,"Na Duang",1572,"Na Dok Kham","","","Tambon","Sub district"
109065,226,"THA","Thailand",20,"Loei",296,"Na Duang",1573,"Na Duang","","","Tambon","Sub district"
109066,226,"THA","Thailand",20,"Loei",296,"Na Duang",1574,"Tha Sa-at","","","Tambon","Sub district"
109067,226,"THA","Thailand",20,"Loei",296,"Na Duang",1575,"Tha Sawan","","","Tambon","Sub district"
109068,226,"THA","Thailand",20,"Loei",297,"Na Haeo",1576,"Na Haeo","","","Tambon","Sub district"
109069,226,"THA","Thailand",20,"Loei",297,"Na Haeo",1577,"Na Ma La","","Namala","Tambon","Sub district"
109070,226,"THA","Thailand",20,"Loei",302,"Phu Rua",1600,"Tha Sala","","","Tambon","Sub district"
109071,226,"THA","Thailand",20,"Loei",303,"Tha Li",1601,"A Hi","","","Tambon","Sub district"
109072,226,"THA","Thailand",20,"Loei",303,"Tha Li",1602,"Khok Yai","","","Tambon","Sub district"
109073,226,"THA","Thailand",20,"Loei",303,"Tha Li",1603,"Nam Khaem","","","Tambon","Sub district"
109074,226,"THA","Thailand",20,"Loei",303,"Tha Li",1604,"Tha Li","","","Tambon","Sub district"
109075,226,"THA","Thailand",20,"Loei",304,"Wang Saphung",1605,"Khao Luang","","","Tambon","Sub district"
109076,226,"THA","Thailand",20,"Loei",304,"Wang Saphung",1606,"Khok Khamin","","Khok Kha Min","Tambon","Sub district"
109077,226,"THA","Thailand",20,"Loei",304,"Wang Saphung",1607,"Nong Ngio","","Nong Ngiu","Tambon","Sub district"
109078,226,"THA","Thailand",20,"Loei",304,"Wang Saphung",1608,"Nong Ya Plong","","","Tambon","Sub district"
109079,226,"THA","Thailand",20,"Loei",304,"Wang Saphung",1609,"Pak Puan","","","Tambon","Sub district"
109080,226,"THA","Thailand",20,"Loei",304,"Wang Saphung",1610,"Pha Bing","","Pha Bung","Tambon","Sub district"
109081,226,"THA","Thailand",20,"Loei",304,"Wang Saphung",1611,"Pha Noi","","","Tambon","Sub district"
109082,226,"THA","Thailand",20,"Loei",304,"Wang Saphung",1612,"Sai Khao","","","Tambon","Sub district"
109083,226,"THA","Thailand",20,"Loei",304,"Wang Saphung",1613,"Wang Saphung","","","Tambon","Sub district"
109084,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1614,"Ban Chi","","","Tambon","Sub district"
109085,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1615,"Ban Kluai","","","Tambon","Sub district"
109086,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1616,"Ban Sai","","","Tambon","Sub district"
109087,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1617,"Bang Kaphi","","","Tambon","Sub district"
109088,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1618,"Bang Kham","","","Tambon","Sub district"
109089,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1619,"Bang Phueng","","Bang Phung","Tambon","Sub district"
109090,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1620,"Chiang Nga","","","Tambon","Sub district"
109091,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1621,"Chon Muang","","","Tambon","Sub district"
109092,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1622,"Don Dueng","","Don Dung","Tambon","Sub district"
109093,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1623,"Dong Phlap","","","Tambon","Sub district"
109094,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1624,"Hin Pak","","","Tambon","Sub district"
109095,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1625,"Maha Son","","Mahason","Tambon","Sub district"
109096,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1626,"Nang Tao","","","Tambon","Sub district"
109097,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1627,"Nong Krabian","","","Tambon","Sub district"
109098,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1628,"Nong Mueang","","Nong Muang","Tambon","Sub district"
109099,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1629,"Nong Sai Khao","","Nong Sai Kao","Tambon","Sub district"
109100,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1630,"Phai Yai","","","Tambon","Sub district"
109101,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1631,"Phon Thong","","","Tambon","Sub district"
109102,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1632,"Phu Kha","","","Tambon","Sub district"
109103,226,"THA","Thailand",21,"Lop Buri",305,"Ban Mi",1633,"Sai Huai Kaeo","","","Tambon","Sub district"
109104,226,"THA","Thailand",21,"Lop Buri",306,"Chai Badan",1634,"Ban Mai Samakkhi","","","Tambon","Sub district"
109105,226,"THA","Thailand",21,"Lop Buri",306,"Chai Badan",1635,"Bua Chum","","","Tambon","Sub district"
109106,226,"THA","Thailand",21,"Lop Buri",306,"Chai Badan",1636,"Chai Badan","","","Tambon","Sub district"
109107,226,"THA","Thailand",21,"Lop Buri",306,"Chai Badan",1637,"Chai Narai","","Chainarai","Tambon","Sub district"
109108,226,"THA","Thailand",21,"Lop Buri",306,"Chai Badan",1638,"Huai Hin","","","Tambon","Sub district"
109109,226,"THA","Thailand",21,"Lop Buri",306,"Chai Badan",1639,"Ko Rang","","","Tambon","Sub district"
109110,226,"THA","Thailand",21,"Lop Buri",306,"Chai Badan",1640,"Lam Narai","","Lamnarai","Tambon","Sub district"
109111,226,"THA","Thailand",21,"Lop Buri",306,"Chai Badan",1641,"Makok Wan","","","Tambon","Sub district"
109112,226,"THA","Thailand",21,"Lop Buri",306,"Chai Badan",1642,"Muang Khom","","","Tambon","Sub district"
